avail_rate,blk,fg,fg_per_g,fga,ft,fta,g,mp,pca1,pts,pts_rookie,pts_vet,pts_hardship,start_rate,team_min,tov,ws_rookie,ws_vet,ws_hardship,group_controlled,group_hardship,group_other,group_rookie,group_unknown,group_veteran
0.9483218393259396,2.051636036238045,1.653983576502469,1.8568727463063783,1.692328711935304,2.997858748678319,2.745874976237537,0.49001731494379425,1.177890621952341,2.0159369547045833,1.7254132552117125,5.486001212593945,-0.6629792271560332,-0.20785458352844413,1.29247797799379,1.6145154141419364,0.2925659383030421,7.4615684631326324,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,1.0,0.0,0.0
-0.9030494860835242,-0.648334048873561,-1.049214825392721,-1.1744309933092387,-1.0191823611020014,-0.8911866963808163,-0.8979007517465154,-1.0704235141421734,-1.1477813557972198,-1.098097788631657,-1.0451756331825603,-0.010045494826929251,-0.6629792271560332,-0.20785458352844413,-1.0667650090550265,-1.1178301641512052,-0.9573769367417501,-0.9013717900117385,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,1.0,0.0,0.0
0.7426139142804437,-0.43517851583843425,-0.3767774119859573,-0.4290284343873657,-0.10712863653490783,0.11018428647872135,0.008223371085497685,0.31663500060090893,-0.1834783406327678,-0.24987318394580496,-0.1979305249565437,1.6515500213700791,-0.6629792271560332,-0.20785458352844413,-0.7521992774485177,0.015093612214243714,-0.07903870022378802,0.17771727491011582,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,1.0,0.0,0.0
-0.9030494860835242,-0.43517851583843425,-0.3095336706452809,0.8133091638157562,-0.298166916680718,0.34306125923675335,0.1817365009895002,-1.0704235141421734,-0.6578947972912148,-0.3408222426101641,-0.20279974971646336,-0.36153685402245034,1.7500318865890452,-0.20785458352844413,0.11285648446938179,-0.5422806520938915,0.12365473897266477,-0.22694112443557954,-0.07730402044940593,-0.11666503672270934,0.0,0.0,0.0,0.0,0.0,1.0
-0.4916336359925322,-0.364126671493392,-1.0223173288564504,-1.1744309933092387,-0.9698821597740505,-0.9144743936566195,-0.8979007517465154,-0.7236588854564029,-1.1529380564130727,-1.03655428090484,-1.0159602846230424,-0.36153685402245034,-0.6629792271560332,-0.20785458352844413,-1.0667650090550265,-1.123888580067598,-1.0587236563399764,-0.22694112443557954,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,0.0,1.0,0.0
-2.240150998879248,-0.7904377375636455,-1.1299073150015326,-1.3732050090217383,-1.1794080154178421,-0.9377620909324227,-0.9750176983705166,-2.197408557370928,-1.4468699915166756,-1.1892622408383573,-1.118214004581355,-0.36153685402245034,-0.6629792271560332,-0.20785458352844413,-1.0667650090550265,-1.4692182873019861,-1.2614170955364292,-0.22694112443557954,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,0.0,0.0,1.0
0.3311980641894517,-0.29307482714834976,0.4973912254428355,0.9623896756001308,0.48447377940050423,0.15675968103032775,-0.030335102226502875,-0.03012962808486168,0.18264740309277286,0.3230987667050022,0.5519300880710802,-0.36153685402245034,-0.6629792271560332,-0.20785458352844413,-0.06862374530360411,0.4452411422781307,-0.24794989955416535,-0.22694112443557954,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,0.0,1.0,0.0
0.22834410166670369,0.7016509936822419,0.2956600014208064,0.7139221559595064,0.3119230747526757,0.36634895651255656,0.2781326842695016,-0.11682078525630432,0.33477007126042707,0.3238192869337538,0.3328149738746966,-0.36153685402245034,1.4799187022145963,-0.20785458352844413,0.44315050265621614,0.6239644118117176,-0.11282094008986349,-0.22694112443557954,1.0274351084431006,-0.11666503672270934,0.0,0.0,0.0,0.0,0.0,1.0
-2.034443073833752,-0.7904377375636455,-1.0761123219289916,-0.7271894579561149,-1.086970137927934,-0.8678989991050131,-0.8979007517465154,-2.0240262430280427,-1.35920608104718,-1.117143224481742,-1.0646525322222389,-0.36153685402245034,0.0032999609676078504,-0.20785458352844413,-1.0667650090550265,-1.3662252167233089,-1.160070375938203,-0.22694112443557954,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,0.0,0.0,1.0
0.7426139142804437,1.6963768145128335,0.2956600014208064,0.36606762846263224,0.3427357005826451,-0.16926808083091707,-0.14601052216250454,0.31663500060090893,0.3863370774189539,0.15350958280180696,0.22082280439654497,-0.36153685402245034,0.9937149703405875,-0.20785458352844413,1.0565536792889085,0.6845485709756454,0.5628238572316459,-0.22694112443557954,0.11764994347280117,-0.11666503672270934,0.0,0.0,0.0,0.0,0.0,1.0
-2.240150998879248,-0.7904377375636455,-1.1299073150015326,-1.3732050090217383,-1.1732454902518483,-0.9377620909324227,-0.9750176983705166,-2.197408557370928,-1.4546050424404546,-1.1915033325544129,-1.118214004581355,-0.36153685402245034,-0.6629792271560332,-0.20785458352844413,-1.0667650090550265,-1.4783059111765753,-1.2614170955364292,-0.22694112443557954,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,0.0,1.0,0.0
0.22834410166670369,-0.5062303601834766,-0.7802398600300156,-0.8762699697404895,-0.593968124648424,-0.4487204481405555,-0.4737575453145093,-0.11682078525630432,-0.704305102833889,-0.7740213529514405,-0.7335452485477036,0.6609834636372472,-0.6629792271560332,-0.20785458352844413,-0.8780255700911211,-0.5968063953414265,-0.8560302171435237,-0.7664856568965068,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,1.0,0.0,0.0
0.7426139142804437,0.34639177195703064,1.0353411561682464,1.310244203097005,1.2609519503157325,1.344432242096291,1.2999322270375164,0.31663500060090893,0.9123205402359278,0.9317487090606216,1.2482292287395882,-0.36153685402245034,-0.6629792271560332,-0.20785458352844413,1.29247797799379,1.3025069944477083,0.799299536294174,-0.22694112443557954,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,0.0,1.0,0.0
0.9483218393259396,-0.7904377375636455,1.5463935903573869,1.7077922345220038,2.0251050708989733,1.8800492794397647,1.7240754334695225,0.49001731494379425,1.131480316409667,1.4210208119266725,1.798451626610507,-0.36153685402245034,-0.6629792271560332,-0.20785458352844413,1.29247797799379,1.5599896708944014,1.0357752153567024,-0.22694112443557954,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,0.0,1.0,0.0
-0.2859257109470362,0.34639177195703064,-0.5112648946673101,-0.2302544186748663,-0.4645550961625526,-0.19255577810672028,-0.31952365206650707,-0.5502765711135176,-0.5728092371296455,-0.44761214515396475,-0.47547633627196295,-0.36153685402245034,-0.6629792271560332,-0.20785458352844413,-0.12306781423549981,-0.4423167894734108,-0.6871190178131464,-0.22694112443557954,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,0.0,1.0,0.0
-0.6973415610380281,0.06218439457686159,-0.9685223357839093,-0.9756569775967392,-0.939069533944081,-0.6815974208985875,-0.7051083851865126,-0.8970411997992882,-1.0884792987149141,-0.950794069536549,-0.9331834637044087,0.4053533842223228,-0.6629792271560332,-0.20785458352844413,-1.0667650090550265,-1.0481583811126882,-0.7209012576792219,-0.36182725755081135,-0.46721194829382007,-0.11666503672270934,0.0,0.0,0.0,1.0,0.0,0.0
